user_id,product_id,product_category,event_type,event_timestamp,price,user_location,device_type,quantity,coupon_used,user_age,user_gender,product_rating,product_stock_status,payment_method
U961,P673,Books,view,01-05-2025 22:44,329.22,Bangalore,Mobile,0,No,45-54,Other,1.87,Out of Stock,
U581,P59,Toys,add_to_cart,13-12-2024 11:14,416.54,Bangalore,Desktop,5,Yes,35-44,Other,1.18,Out of Stock,
U572,P48,Electronics,add_to_cart,10-05-2025 00:53,1018.21,Kolkata,Desktop,4,Yes,25-34,Other,1.76,In Stock,
U881,P711,Toys,view,11-04-2025 20:15,158.38,Mumbai,Mobile,0,No,25-34,Male,2.59,Out of Stock,
U368,P3,Beauty,purchase,15-01-2025 09:00,829.59,Chennai,Mobile,3,Yes,18-24,Male,2.66,In Stock,Net Banking
U554,P671,Beauty,purchase,14-04-2025 20:23,953.49,Pune,Desktop,2,Yes,35-44,Female,4.28,Out of Stock,Credit Card
U872,P646,Beauty,purchase,02-06-2025 17:14,73.05,Kolkata,Mobile,1,No,55+,Male,2.62,In Stock,Debit Card
U8,P607,Electronics,view,09-12-2024 19:39,682.28,Pune,Desktop,0,No,35-44,Male,4.47,Out of Stock,
U493,P764,Books,add_to_cart,23-01-2025 14:56,1040.61,Hyderabad,Mobile,5,Yes,25-34,Other,2.99,In Stock,
U250,P768,Clothing,add_to_cart,24-01-2025 00:27,668.1,Bangalore,Tablet,1,Yes,55+,Female,4.59,In Stock,
U237,P649,Books,add_to_cart,01-02-2025 14:41,605.05,Delhi,Desktop,2,Yes,18-24,Female,3.23,In Stock,
U32,P300,Electronics,add_to_cart,13-03-2025 06:05,913.75,Kolkata,Tablet,2,No,55+,Other,4.07,In Stock,
U973,P856,Books,purchase,02-02-2025 02:26,463.21,Hyderabad,Mobile,5,Yes,45-54,Female,3.99,Out of Stock,Net Banking
U179,P355,Electronics,add_to_cart,13-05-2025 14:29,932,Chennai,Tablet,1,Yes,18-24,Male,2.94,In Stock,
U363,P681,Books,purchase,30-12-2024 11:57,431.67,Chennai,Desktop,2,No,55+,Male,1.2,Out of Stock,Cash
U238,P511,Home,add_to_cart,30-03-2025 18:15,520.21,Bangalore,Mobile,3,Yes,25-34,Other,3.8,In Stock,
U114,P307,Clothing,add_to_cart,23-03-2025 12:47,186.17,Mumbai,Mobile,1,Yes,55+,Female,1.17,Out of Stock,
U876,P825,Home,add_to_cart,24-05-2025 08:00,818.86,Mumbai,Mobile,5,No,45-54,Male,3.51,Out of Stock,
U149,P363,Books,view,28-04-2025 19:48,443.81,Kolkata,Desktop,0,No,18-24,Other,1.03,Out of Stock,
U80,P880,Electronics,purchase,08-01-2025 16:25,548.35,Kolkata,Desktop,5,Yes,35-44,Other,4.84,In Stock,Cash
U245,P215,Sports,add_to_cart,25-04-2025 10:49,390.47,Hyderabad,Mobile,3,No,35-44,Female,4.69,In Stock,
U906,P902,Electronics,view,26-01-2025 11:45,569.45,Delhi,Tablet,0,No,45-54,Other,3.09,Out of Stock,
U279,P966,Clothing,purchase,25-12-2024 10:07,1007.68,Pune,Mobile,1,No,45-54,Other,2.46,In Stock,UPI
U123,P24,Books,view,20-12-2024 17:45,130.83,Pune,Mobile,0,No,25-34,Other,4.35,Out of Stock,
U305,P36,Beauty,add_to_cart,22-01-2025 13:49,358.99,Pune,Desktop,5,Yes,25-34,Other,2.54,In Stock,
U434,P639,Books,add_to_cart,01-04-2025 01:55,603.43,Bangalore,Tablet,2,Yes,55+,Female,3.55,Out of Stock,
U797,P645,Beauty,view,28-01-2025 19:47,618.41,Delhi,Desktop,0,Yes,35-44,Male,1.46,In Stock,
U238,P597,Beauty,purchase,07-05-2025 17:30,615.81,Delhi,Mobile,5,No,35-44,Female,2.4,Out of Stock,UPI
U936,P807,Clothing,add_to_cart,28-03-2025 20:51,321.83,Hyderabad,Mobile,2,Yes,45-54,Other,1.92,In Stock,
U283,P679,Home,purchase,09-04-2025 08:25,378.73,Delhi,Tablet,2,No,18-24,Other,3.78,In Stock,Credit Card
U31,P281,Beauty,purchase,21-05-2025 03:01,959.52,Kolkata,Desktop,4,Yes,45-54,Other,3.09,Out of Stock,Debit Card
U787,P674,Clothing,view,31-03-2025 05:21,829.26,Hyderabad,Mobile,0,Yes,35-44,Male,1.88,In Stock,
U653,P240,Home,view,10-01-2025 15:05,181.19,Delhi,Desktop,0,No,45-54,Male,2.34,Out of Stock,
U433,P804,Beauty,purchase,01-03-2025 11:36,205.21,Mumbai,Tablet,1,Yes,35-44,Female,1.58,Out of Stock,Net Banking
U459,P227,Home,add_to_cart,15-04-2025 10:42,784.34,Kolkata,Desktop,3,Yes,25-34,Other,2.86,Out of Stock,
U481,P616,Toys,add_to_cart,10-02-2025 15:22,632.2,Kolkata,Tablet,4,No,55+,Male,4.48,Out of Stock,
U15,P687,Beauty,purchase,26-05-2025 11:13,554.62,Chennai,Mobile,2,No,35-44,Female,3.11,In Stock,Net Banking
U895,P758,Clothing,add_to_cart,13-01-2025 05:31,574.08,Kolkata,Tablet,4,No,25-34,Other,2.1,Out of Stock,
U701,P572,Sports,add_to_cart,22-02-2025 02:21,929.4,Mumbai,Mobile,1,No,25-34,Male,4.67,In Stock,
U568,P612,Beauty,view,22-05-2025 22:58,932.54,Hyderabad,Mobile,0,Yes,25-34,Other,2.62,In Stock,
U247,P167,Books,purchase,16-12-2024 03:06,667.87,Hyderabad,Mobile,5,Yes,35-44,Other,3.03,In Stock,Credit Card
U541,P583,Toys,add_to_cart,09-01-2025 18:22,705.19,Kolkata,Desktop,4,No,35-44,Male,4.54,In Stock,
U460,P136,Books,view,12-01-2025 03:49,296.68,Delhi,Mobile,0,Yes,25-34,Male,2.89,Out of Stock,
U399,P994,Electronics,view,03-05-2025 19:45,293.79,Kolkata,Mobile,0,Yes,18-24,Other,3.28,Out of Stock,
U984,P628,Home,purchase,31-03-2025 20:06,242.08,Hyderabad,Mobile,5,Yes,18-24,Male,1.64,In Stock,Cash
U964,P960,Beauty,add_to_cart,14-01-2025 00:15,153.91,Delhi,Desktop,4,Yes,18-24,Other,4.78,In Stock,
U113,P725,Clothing,add_to_cart,14-05-2025 11:15,1020.26,Kolkata,Tablet,4,No,35-44,Female,1.33,In Stock,
U94,P39,Beauty,view,14-03-2025 10:55,271.93,Mumbai,Mobile,0,Yes,25-34,Male,3.08,Out of Stock,
U32,P652,Clothing,view,31-01-2025 00:02,771.25,Kolkata,Tablet,0,Yes,18-24,Female,1.67,Out of Stock,
U535,P753,Sports,add_to_cart,08-01-2025 05:38,95.91,Pune,Mobile,4,Yes,35-44,Male,3.06,In Stock,
U719,P733,Sports,purchase,17-01-2025 09:14,405.23,Pune,Desktop,3,Yes,45-54,Male,2.06,In Stock,Cash
U644,P342,Toys,add_to_cart,13-03-2025 20:49,1044.1,Bangalore,Mobile,2,Yes,35-44,Male,3.09,In Stock,
U538,P379,Toys,view,26-02-2025 16:07,425.06,Kolkata,Mobile,0,No,25-34,Other,3.15,In Stock,
U96,P660,Sports,add_to_cart,21-02-2025 12:40,408.43,Bangalore,Desktop,1,Yes,45-54,Other,4.01,Out of Stock,
U730,P544,Beauty,purchase,13-03-2025 22:42,546.13,Mumbai,Mobile,4,No,18-24,Other,3.03,In Stock,Net Banking
U680,P191,Home,view,03-02-2025 11:23,521.8,Mumbai,Desktop,0,No,55+,Male,2.45,Out of Stock,
U316,P454,Clothing,add_to_cart,16-01-2025 10:58,935.52,Bangalore,Mobile,3,No,55+,Female,3.32,Out of Stock,
U257,P999,Books,add_to_cart,06-12-2024 01:32,332.02,Delhi,Mobile,2,No,45-54,Other,2.43,In Stock,
U798,P874,Sports,add_to_cart,22-01-2025 21:34,128.66,Delhi,Mobile,5,Yes,45-54,Other,4.61,In Stock,
U543,P333,Books,purchase,11-02-2025 14:41,460.98,Hyderabad,Desktop,3,No,55+,Male,4.79,In Stock,Credit Card
U304,P602,Sports,view,14-03-2025 19:06,582.96,Hyderabad,Tablet,0,No,45-54,Female,1.64,Out of Stock,
U464,P689,Beauty,add_to_cart,29-05-2025 09:53,866.12,Bangalore,Desktop,3,No,25-34,Female,3.77,In Stock,
U473,P982,Sports,view,12-01-2025 01:46,627.22,Chennai,Desktop,0,Yes,18-24,Female,1.9,In Stock,
U764,P579,Beauty,view,15-05-2025 03:34,554.33,Pune,Mobile,0,No,25-34,Other,1.75,Out of Stock,
U981,P437,Sports,view,13-03-2025 17:09,575.88,Kolkata,Desktop,0,Yes,25-34,Female,1.54,Out of Stock,
U178,P711,Books,purchase,18-04-2025 16:58,805.85,Hyderabad,Mobile,1,No,18-24,Other,2.19,In Stock,Net Banking
U284,P123,Clothing,add_to_cart,01-03-2025 20:55,730.11,Delhi,Mobile,4,No,25-34,Other,3.9,In Stock,
U340,P141,Electronics,view,31-01-2025 06:15,287.63,Kolkata,Desktop,0,Yes,55+,Other,4.9,In Stock,
U291,P185,Clothing,view,13-05-2025 09:45,152.39,Kolkata,Desktop,0,Yes,25-34,Male,2.66,In Stock,
U818,P579,Clothing,view,15-02-2025 05:55,619.9,Mumbai,Tablet,0,Yes,55+,Male,1.84,Out of Stock,
U317,P945,Electronics,add_to_cart,30-12-2024 07:19,898.25,Mumbai,Tablet,4,Yes,45-54,Other,4.25,Out of Stock,
U540,P101,Toys,purchase,02-01-2025 20:08,891.95,Hyderabad,Desktop,1,No,25-34,Male,4.38,In Stock,Net Banking
U499,P645,Home,add_to_cart,23-05-2025 07:33,862.86,Chennai,Tablet,2,No,55+,Male,3.72,In Stock,
U258,P406,Home,purchase,23-04-2025 11:27,957.06,Mumbai,Tablet,4,No,25-34,Female,3.07,In Stock,Credit Card
U658,P939,Books,add_to_cart,21-02-2025 13:07,202.95,Bangalore,Mobile,2,Yes,45-54,Male,3.05,Out of Stock,
U527,P101,Clothing,add_to_cart,26-01-2025 15:53,356.9,Kolkata,Desktop,2,Yes,25-34,Other,4.49,Out of Stock,
U972,P289,Sports,add_to_cart,19-05-2025 07:56,653.48,Kolkata,Desktop,2,Yes,25-34,Other,3.53,Out of Stock,
U842,P776,Books,purchase,15-03-2025 23:56,97.57,Bangalore,Desktop,2,No,55+,Male,1.95,In Stock,Net Banking
U281,P559,Clothing,view,12-05-2025 16:14,52.57,Kolkata,Mobile,0,No,55+,Female,4.19,In Stock,
U248,P743,Home,purchase,01-01-2025 01:29,888.11,Hyderabad,Mobile,4,Yes,18-24,Male,1.59,In Stock,Debit Card
U788,P782,Toys,view,26-05-2025 22:48,248.85,Pune,Mobile,0,No,18-24,Other,2.11,In Stock,
U686,P310,Toys,purchase,08-05-2025 10:33,777.24,Kolkata,Mobile,2,Yes,25-34,Male,1.06,In Stock,Credit Card
U246,P973,Toys,add_to_cart,22-03-2025 16:12,758.9,Delhi,Tablet,4,No,25-34,Male,2.33,Out of Stock,
U3,P29,Electronics,view,25-04-2025 00:16,286.72,Mumbai,Desktop,0,No,35-44,Other,2.78,Out of Stock,
U993,P493,Clothing,purchase,25-05-2025 22:25,707.92,Pune,Mobile,3,No,35-44,Male,3.8,Out of Stock,Cash
U623,P112,Electronics,view,11-04-2025 06:08,500.86,Mumbai,Desktop,0,Yes,45-54,Other,3.82,In Stock,
U326,P932,Books,view,16-02-2025 15:42,915.1,Bangalore,Tablet,0,Yes,35-44,Other,1.34,In Stock,
U260,P607,Books,purchase,04-04-2025 21:18,296.82,Kolkata,Desktop,4,Yes,55+,Other,2.19,In Stock,UPI
U774,P558,Electronics,purchase,03-01-2025 10:29,243.59,Hyderabad,Tablet,1,No,55+,Female,4.35,In Stock,Debit Card
U90,P448,Toys,add_to_cart,13-05-2025 10:20,751.55,Mumbai,Mobile,3,No,45-54,Other,2.16,Out of Stock,
U777,P881,Toys,view,16-05-2025 18:19,925.9,Kolkata,Desktop,0,No,55+,Other,2.78,In Stock,
U795,P31,Home,purchase,01-05-2025 14:01,183.4,Pune,Mobile,5,Yes,25-34,Male,4.12,Out of Stock,Net Banking
U460,P423,Home,view,21-04-2025 15:26,933.89,Mumbai,Mobile,0,No,25-34,Male,4.05,Out of Stock,
U610,P166,Books,add_to_cart,22-01-2025 19:12,219.05,Chennai,Mobile,4,Yes,45-54,Female,2.05,Out of Stock,
U782,P193,Electronics,view,06-04-2025 18:05,88.14,Hyderabad,Tablet,0,No,25-34,Other,1.82,In Stock,
U297,P432,Home,add_to_cart,14-01-2025 11:47,896.54,Chennai,Desktop,3,Yes,18-24,Female,1.22,Out of Stock,
U652,P844,Home,add_to_cart,19-05-2025 01:04,67.14,Kolkata,Mobile,1,Yes,25-34,Other,1.41,Out of Stock,
U804,P574,Electronics,view,16-03-2025 17:40,927.98,Chennai,Mobile,0,Yes,25-34,Male,3.39,In Stock,
U334,P931,Beauty,view,13-04-2025 15:27,929.12,Kolkata,Tablet,0,Yes,55+,Other,2.9,Out of Stock,
U459,P297,Home,view,03-03-2025 17:16,980.34,Delhi,Mobile,0,No,25-34,Other,4.5,Out of Stock,
U102,P446,Beauty,view,28-03-2025 22:16,92.61,Chennai,Mobile,0,No,45-54,Other,4.7,Out of Stock,
U705,P303,Sports,add_to_cart,06-12-2024 14:56,946.15,Pune,Tablet,2,No,55+,Male,1.47,Out of Stock,
U681,P611,Electronics,add_to_cart,01-02-2025 10:52,309.09,Chennai,Desktop,3,No,18-24,Male,3.56,In Stock,
U752,P348,Sports,purchase,25-01-2025 05:46,975.96,Bangalore,Tablet,3,Yes,45-54,Male,2.64,Out of Stock,Credit Card
U969,P354,Home,view,16-02-2025 17:52,806.77,Delhi,Tablet,0,Yes,45-54,Other,2.47,Out of Stock,
U839,P702,Beauty,add_to_cart,30-12-2024 04:07,292.2,Pune,Mobile,3,Yes,35-44,Female,3.63,In Stock,
U559,P79,Toys,purchase,11-01-2025 05:41,355.03,Kolkata,Tablet,2,Yes,45-54,Female,3.24,In Stock,Debit Card
U683,P485,Clothing,add_to_cart,31-12-2024 13:55,570.71,Kolkata,Mobile,5,No,45-54,Male,2.54,In Stock,
U273,P217,Clothing,purchase,03-04-2025 14:42,780.06,Chennai,Desktop,1,Yes,45-54,Other,4.29,In Stock,Cash
U968,P460,Beauty,view,23-03-2025 02:01,55.04,Mumbai,Mobile,0,Yes,35-44,Female,2.77,In Stock,
U568,P961,Electronics,add_to_cart,25-05-2025 23:24,560.67,Hyderabad,Mobile,4,Yes,18-24,Other,3.49,In Stock,
U323,P242,Electronics,view,12-05-2025 20:22,286.89,Mumbai,Tablet,0,No,35-44,Female,1.45,Out of Stock,
U475,P330,Clothing,purchase,29-12-2024 08:22,568.09,Bangalore,Tablet,5,Yes,35-44,Female,1.64,Out of Stock,Net Banking
U145,P921,Home,add_to_cart,12-01-2025 07:58,257.33,Bangalore,Mobile,2,Yes,55+,Male,1.85,Out of Stock,
U752,P251,Electronics,purchase,05-05-2025 22:21,567.99,Kolkata,Mobile,4,No,55+,Female,1.18,Out of Stock,Cash
U825,P894,Toys,add_to_cart,07-05-2025 22:25,592.44,Delhi,Desktop,1,No,18-24,Female,2.59,Out of Stock,
U156,P944,Books,purchase,02-05-2025 06:41,771.55,Bangalore,Desktop,1,Yes,25-34,Other,1.26,In Stock,Cash
U168,P146,Sports,purchase,20-03-2025 15:43,417.2,Chennai,Mobile,2,No,35-44,Female,4.14,Out of Stock,UPI
U452,P72,Toys,add_to_cart,15-03-2025 12:10,308.02,Mumbai,Tablet,3,No,45-54,Female,2.06,In Stock,
U660,P28,Clothing,view,25-05-2025 06:28,220.57,Hyderabad,Tablet,0,No,25-34,Other,3.91,In Stock,
U950,P572,Books,add_to_cart,24-05-2025 12:50,325.17,Pune,Tablet,3,Yes,55+,Other,1.17,Out of Stock,
U952,P717,Sports,purchase,26-01-2025 04:17,276.38,Mumbai,Tablet,4,No,18-24,Other,4.58,Out of Stock,Credit Card
U706,P956,Beauty,add_to_cart,31-03-2025 08:13,781.04,Mumbai,Desktop,1,No,25-34,Male,2.85,In Stock,
U392,P890,Home,add_to_cart,23-01-2025 08:41,746.14,Hyderabad,Tablet,1,No,25-34,Other,2.98,In Stock,
U202,P68,Sports,view,22-02-2025 10:37,76.8,Pune,Desktop,0,Yes,25-34,Male,3.83,Out of Stock,
U236,P350,Books,purchase,27-01-2025 03:22,1026.44,Bangalore,Desktop,5,No,25-34,Other,2.64,In Stock,Credit Card
U756,P665,Sports,view,29-12-2024 13:00,531.46,Delhi,Desktop,0,Yes,35-44,Female,1.63,Out of Stock,
U944,P654,Beauty,view,06-12-2024 03:04,574.35,Hyderabad,Desktop,0,No,25-34,Male,3.72,In Stock,
U157,P376,Beauty,purchase,20-02-2025 23:38,801.89,Hyderabad,Tablet,2,Yes,45-54,Other,3.61,Out of Stock,Credit Card
U891,P841,Clothing,add_to_cart,06-04-2025 00:48,177.01,Bangalore,Mobile,3,No,25-34,Male,3.09,In Stock,
U561,P410,Electronics,add_to_cart,15-05-2025 11:16,535.22,Delhi,Desktop,2,No,18-24,Male,3.47,In Stock,
U947,P962,Clothing,purchase,13-05-2025 09:29,620.37,Mumbai,Tablet,3,No,35-44,Male,2.84,Out of Stock,Net Banking
U531,P853,Toys,add_to_cart,15-04-2025 04:07,391.42,Mumbai,Tablet,4,Yes,45-54,Other,1.38,Out of Stock,
U466,P580,Toys,add_to_cart,08-04-2025 01:04,220.1,Chennai,Tablet,2,Yes,25-34,Male,2.63,In Stock,
U872,P248,Toys,add_to_cart,01-03-2025 21:57,934.41,Mumbai,Desktop,5,No,18-24,Male,4.91,In Stock,
U572,P458,Books,purchase,13-05-2025 19:59,689.27,Kolkata,Mobile,5,Yes,35-44,Female,1.73,In Stock,Net Banking
U287,P981,Electronics,view,25-03-2025 14:33,450.62,Kolkata,Tablet,0,Yes,18-24,Male,2.79,Out of Stock,
U822,P338,Sports,add_to_cart,28-12-2024 17:37,220.12,Chennai,Tablet,5,Yes,35-44,Other,1.06,In Stock,
U479,P252,Beauty,purchase,25-03-2025 00:08,253.74,Chennai,Tablet,2,No,35-44,Male,1.92,Out of Stock,Net Banking
U5,P591,Electronics,purchase,19-05-2025 18:27,921.12,Chennai,Desktop,3,No,45-54,Male,2.28,Out of Stock,UPI
U719,P659,Electronics,purchase,09-02-2025 20:30,443.4,Kolkata,Tablet,5,Yes,18-24,Male,4.13,Out of Stock,Credit Card
U169,P679,Electronics,view,03-06-2025 14:00,435.08,Delhi,Mobile,0,No,45-54,Female,4.97,In Stock,
U837,P513,Home,add_to_cart,16-03-2025 23:24,647.26,Delhi,Tablet,4,No,35-44,Female,4.38,Out of Stock,
U744,P86,Books,view,10-03-2025 03:30,595.36,Chennai,Desktop,0,No,45-54,Other,4.8,Out of Stock,
U11,P971,Sports,add_to_cart,27-04-2025 18:31,747.48,Chennai,Desktop,4,No,55+,Male,1.9,In Stock,
U220,P65,Books,purchase,26-02-2025 00:00,103.1,Pune,Desktop,5,Yes,55+,Female,2.61,In Stock,Credit Card
U41,P581,Home,purchase,21-01-2025 06:00,78.38,Hyderabad,Desktop,2,Yes,35-44,Other,2.28,In Stock,Debit Card
U527,P457,Sports,purchase,05-02-2025 18:27,769.55,Pune,Desktop,4,Yes,45-54,Female,4.22,Out of Stock,UPI
U613,P558,Sports,view,18-05-2025 15:57,104.1,Delhi,Desktop,0,No,55+,Other,2.41,In Stock,
U747,P404,Sports,view,08-04-2025 08:36,209.33,Chennai,Desktop,0,No,25-34,Female,3.14,Out of Stock,
U693,P10,Books,add_to_cart,07-01-2025 21:58,570.76,Mumbai,Mobile,1,No,55+,Male,2.55,In Stock,
U529,P549,Sports,add_to_cart,01-04-2025 11:14,639.32,Delhi,Mobile,1,Yes,25-34,Female,2.49,Out of Stock,
U781,P90,Clothing,view,17-12-2024 07:00,963.29,Hyderabad,Tablet,0,Yes,35-44,Other,2.25,Out of Stock,
U781,P737,Toys,view,01-06-2025 07:45,349.45,Pune,Desktop,0,Yes,55+,Female,3.97,Out of Stock,
U351,P64,Clothing,purchase,17-03-2025 18:47,969.37,Mumbai,Tablet,2,Yes,35-44,Female,1.33,In Stock,Net Banking
U48,P252,Books,purchase,20-01-2025 17:34,549.64,Bangalore,Tablet,4,Yes,18-24,Male,3.64,In Stock,Net Banking
U991,P155,Beauty,purchase,26-03-2025 22:21,590.83,Hyderabad,Tablet,5,No,35-44,Male,3.08,In Stock,Debit Card
U432,P744,Home,purchase,14-01-2025 12:12,887.38,Kolkata,Mobile,2,Yes,45-54,Male,3.03,In Stock,Net Banking
U590,P784,Home,purchase,20-03-2025 10:40,257.41,Pune,Desktop,2,No,25-34,Female,2.93,Out of Stock,UPI
U722,P661,Electronics,view,08-04-2025 17:17,665.75,Delhi,Desktop,0,Yes,55+,Male,1.47,In Stock,
U878,P736,Clothing,view,31-03-2025 23:42,623.34,Hyderabad,Desktop,0,Yes,18-24,Male,2.66,In Stock,
U208,P310,Sports,purchase,19-02-2025 22:17,1027.13,Chennai,Mobile,1,Yes,55+,Male,3.11,In Stock,Debit Card
U490,P275,Toys,view,26-03-2025 12:54,394.45,Chennai,Mobile,0,Yes,35-44,Male,3.05,Out of Stock,
U217,P517,Sports,add_to_cart,19-02-2025 14:33,970.21,Kolkata,Desktop,3,No,45-54,Other,4.64,In Stock,
U769,P472,Electronics,purchase,12-02-2025 19:44,441.08,Delhi,Mobile,5,No,45-54,Male,1.06,Out of Stock,Net Banking
U596,P145,Home,purchase,11-02-2025 08:26,544.54,Delhi,Desktop,1,No,18-24,Female,1.81,Out of Stock,Net Banking
U960,P582,Electronics,view,07-05-2025 08:51,285.37,Chennai,Desktop,0,No,25-34,Male,3.68,Out of Stock,
U37,P214,Books,purchase,30-04-2025 09:45,1006.02,Mumbai,Desktop,5,Yes,55+,Other,1.75,Out of Stock,Net Banking
U400,P132,Toys,purchase,07-04-2025 03:26,412.32,Delhi,Tablet,5,Yes,35-44,Female,3.82,In Stock,Debit Card
U678,P868,Toys,view,05-05-2025 08:47,594.99,Chennai,Tablet,0,No,35-44,Male,1.39,In Stock,
U996,P137,Books,add_to_cart,25-03-2025 20:39,927.3,Kolkata,Tablet,2,Yes,35-44,Male,2.37,In Stock,
U870,P688,Clothing,purchase,01-06-2025 13:29,127.7,Delhi,Tablet,2,Yes,18-24,Other,3.62,Out of Stock,Cash
U377,P700,Toys,view,24-05-2025 22:02,409.94,Mumbai,Mobile,0,Yes,18-24,Female,2.96,In Stock,
U421,P705,Clothing,view,24-02-2025 07:09,841.12,Kolkata,Mobile,0,No,35-44,Other,3.33,In Stock,
U169,P597,Toys,add_to_cart,14-03-2025 09:19,184.35,Mumbai,Tablet,5,No,55+,Other,3.3,In Stock,
U314,P662,Home,purchase,09-12-2024 07:12,875.62,Hyderabad,Desktop,2,Yes,45-54,Other,2.04,Out of Stock,Credit Card
U240,P157,Home,view,08-01-2025 20:00,149.69,Bangalore,Tablet,0,No,55+,Female,3.89,In Stock,
U731,P426,Electronics,purchase,27-05-2025 13:42,113.75,Kolkata,Desktop,3,No,45-54,Female,1.22,Out of Stock,Debit Card
U256,P652,Books,purchase,30-04-2025 21:52,607.35,Mumbai,Tablet,3,Yes,55+,Male,2.85,In Stock,Credit Card
U318,P544,Toys,add_to_cart,01-01-2025 02:17,1031.68,Chennai,Desktop,2,Yes,25-34,Other,4.17,Out of Stock,
U37,P750,Home,purchase,25-03-2025 06:19,81.94,Mumbai,Desktop,3,No,25-34,Other,2,In Stock,UPI
U856,P888,Beauty,view,28-01-2025 11:16,760.46,Hyderabad,Desktop,0,Yes,35-44,Female,3.24,Out of Stock,
U799,P447,Toys,purchase,09-01-2025 02:13,875.05,Delhi,Desktop,5,Yes,18-24,Male,2.24,In Stock,UPI
U384,P863,Home,view,19-01-2025 12:47,415.71,Mumbai,Tablet,0,No,18-24,Male,3.47,In Stock,
U948,P956,Electronics,add_to_cart,07-05-2025 08:57,365.75,Mumbai,Tablet,4,No,25-34,Other,2.46,In Stock,
U989,P751,Sports,view,05-05-2025 09:14,289.12,Pune,Tablet,0,No,35-44,Female,1.31,Out of Stock,
U854,P123,Toys,purchase,13-02-2025 11:36,722.83,Pune,Tablet,2,No,55+,Female,3.33,Out of Stock,Debit Card
U548,P332,Home,add_to_cart,18-01-2025 19:11,497.46,Bangalore,Mobile,4,Yes,45-54,Male,1.59,Out of Stock,
U441,P412,Electronics,view,23-01-2025 20:36,909.82,Delhi,Desktop,0,No,18-24,Other,3.07,Out of Stock,
U574,P532,Home,add_to_cart,03-01-2025 09:38,551.01,Kolkata,Desktop,1,No,35-44,Female,3.47,Out of Stock,
U31,P967,Electronics,purchase,21-03-2025 12:35,355.46,Kolkata,Mobile,1,Yes,25-34,Other,3.27,Out of Stock,Debit Card
U816,P241,Toys,add_to_cart,14-12-2024 10:43,457,Kolkata,Tablet,3,No,45-54,Female,4.06,In Stock,
U371,P571,Toys,purchase,21-02-2025 04:18,503.92,Kolkata,Mobile,2,No,25-34,Other,4.33,In Stock,Net Banking
U87,P996,Sports,add_to_cart,02-02-2025 02:11,423.42,Hyderabad,Tablet,5,No,55+,Male,3.03,Out of Stock,
U817,P318,Home,purchase,14-04-2025 18:16,153.08,Pune,Desktop,4,No,18-24,Other,1.96,In Stock,Credit Card
U87,P776,Books,purchase,10-12-2024 05:10,271.87,Delhi,Mobile,3,No,18-24,Female,4.47,Out of Stock,Credit Card
U806,P693,Clothing,view,06-04-2025 09:51,778.68,Chennai,Desktop,0,Yes,18-24,Female,4.1,In Stock,
U681,P34,Electronics,add_to_cart,26-04-2025 04:24,653.64,Bangalore,Tablet,2,No,45-54,Male,4.7,Out of Stock,
U945,P103,Toys,add_to_cart,08-04-2025 12:00,732.91,Bangalore,Mobile,2,Yes,35-44,Other,1.31,Out of Stock,
U386,P862,Electronics,view,05-02-2025 12:13,997.45,Pune,Mobile,0,Yes,45-54,Female,2.91,Out of Stock,
U176,P436,Books,purchase,06-05-2025 03:00,75.47,Pune,Tablet,5,No,18-24,Female,3.65,In Stock,Net Banking
U891,P817,Books,add_to_cart,10-03-2025 06:36,549.33,Kolkata,Tablet,2,Yes,25-34,Male,3.78,In Stock,
U829,P343,Books,purchase,30-05-2025 07:34,435.55,Hyderabad,Tablet,4,No,25-34,Male,1.73,In Stock,Cash
U308,P905,Clothing,view,18-03-2025 00:17,632.68,Delhi,Desktop,0,Yes,35-44,Other,2.27,Out of Stock,
U383,P689,Beauty,add_to_cart,03-03-2025 23:52,398.58,Pune,Mobile,4,Yes,45-54,Female,2.92,Out of Stock,
U654,P891,Home,add_to_cart,22-03-2025 04:01,279.24,Bangalore,Mobile,4,No,25-34,Male,2.68,Out of Stock,
U895,P481,Books,add_to_cart,10-03-2025 00:09,745.77,Kolkata,Mobile,1,No,35-44,Other,1.38,In Stock,
U790,P431,Beauty,purchase,05-05-2025 05:59,376.92,Kolkata,Tablet,2,Yes,45-54,Male,2.81,Out of Stock,UPI
U930,P773,Clothing,view,30-12-2024 17:32,888.38,Pune,Desktop,0,No,35-44,Other,4.22,In Stock,
U206,P589,Toys,purchase,13-01-2025 06:17,314.63,Bangalore,Desktop,5,Yes,55+,Other,2.4,In Stock,Net Banking
U402,P117,Toys,add_to_cart,12-04-2025 06:42,151.61,Hyderabad,Tablet,1,No,18-24,Other,2.53,In Stock,
U250,P806,Books,add_to_cart,12-02-2025 02:11,141.7,Chennai,Desktop,1,No,55+,Male,2.77,Out of Stock,
U196,P368,Books,purchase,18-12-2024 15:16,655.99,Chennai,Tablet,4,No,25-34,Other,4.16,Out of Stock,Debit Card
U808,P411,Toys,view,25-04-2025 14:12,174.18,Chennai,Desktop,0,Yes,55+,Male,4.52,Out of Stock,
U734,P713,Clothing,view,07-01-2025 05:29,194.73,Hyderabad,Mobile,0,No,25-34,Male,1.11,Out of Stock,
U566,P131,Toys,purchase,20-12-2024 17:35,175.33,Mumbai,Desktop,1,No,25-34,Female,3.43,Out of Stock,Net Banking
